category	source_path	target_path	bytes	sha256	status
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D47\q11.mp3	static/audio/listening/W01D47/q11.mp3	20972	302900CB2815C0D27277C3AB6ECC45974380C36CA2B138F0D7CF760DF755C8C3	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D47\q12.mp3	static/audio/listening/W01D47/q12.mp3	25196	A49175A0F12A533A19B95970002398077D63C9D97DC58CDC89FD80AE83208CE7	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D47\q13.mp3	static/audio/listening/W01D47/q13.mp3	83180	22441760B4D993F5330018F33A45D6B9988616A638A17650CCF3AFEE0B9310F9	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D47\q14.mp3	static/audio/listening/W01D47/q14.mp3	95084	F87135BEA946435E2EE5AC432A859CF30DDD362C34BC4B11E915B87278F9B946	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D47\q15.mp3	static/audio/listening/W01D47/q15.mp3	84716	FBA3B61BDC227E31C43B168A46223ED4C4DE2F5C9EC5F007CE6BF765CE5D1D51	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D47\q16.mp3	static/audio/listening/W01D47/q16.mp3	86444	A697E0410633F8A4ACEE57D1160403253BC3D07822FEB054EF4ED10863EB2CCE	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\hello.mp3	static/audio/listening/W01D48/hello.mp3	45740	64C8D1A14373FAD9B068C3AD49AC80290741EE62EFACA2702139B3D426D7DBFF	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\p01.mp3	static/audio/listening/W01D48/p01.mp3	122540	DC6F4659EF5B3A49E53787A1DFEA9AF2A5AB65280D07AD2A1B6147290C594983	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q01.mp3	static/audio/listening/W01D48/q01.mp3	17900	3CE7ED9C4C7126C61721BE5525E3FC07B6A55F2B340835052A2B4854DAC77225	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q02.mp3	static/audio/listening/W01D48/q02.mp3	16556	066CCC0F5B45BD97CA562FF8E9A82C2E379DA49F75040A8A9E688EA1CAD891A3	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q03.mp3	static/audio/listening/W01D48/q03.mp3	18284	919E655720E8E22880E32E7DF07A947F027DC5E0E2E59768EE49400D0297FC0E	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q04.mp3	static/audio/listening/W01D48/q04.mp3	14828	9D87B30EB0D0E2049373104E5264E0C6F9800C0F22A7EE88C6CC41B1D898130C	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q05.mp3	static/audio/listening/W01D48/q05.mp3	29036	15BB9EA1EC5DE8CDEEC9122C38905B6B1B34ADF05A5F80DB786625FDAD1A972F	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q06.mp3	static/audio/listening/W01D48/q06.mp3	32300	58C281E43FBD460E105F6CF812C9F2BD68D65D03B0B98C0A9D907DD9013576EE	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q07.mp3	static/audio/listening/W01D48/q07.mp3	35180	A4F65BFD9C7C97F6FCB508F2BFB9F4D70AB809203A5728EAC9065809C574BEA6	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q08.mp3	static/audio/listening/W01D48/q08.mp3	28076	CF25BF5309DB427FE15F531008ECFCACAFADE01DDBB7583523DAF755FEDE2CEF	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q09.mp3	static/audio/listening/W01D48/q09.mp3	22124	57463AD5D384BA4750B1C6AE98F2600A127A891649CBB13F5C0B97704065CE20	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q10.mp3	static/audio/listening/W01D48/q10.mp3	26924	57CFAA8030358C266DAD931081BF9943F8FB65B3331865F2CECE4DF0FA541049	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q11.mp3	static/audio/listening/W01D48/q11.mp3	22124	D93AF5470E3D5E7FF3E01C6C26DCD8675F363E0843618B9E4C446C1F02AA3CC2	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q12.mp3	static/audio/listening/W01D48/q12.mp3	19820	73C8912D044E467526EC6FF7A8C10B27CC95CA33BEF92A37192E7B55764EDB8B	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q13.mp3	static/audio/listening/W01D48/q13.mp3	101996	E6612A44B36BC556297B2215C50C58F696DA97CDEF8A62883689AD7F3879A9C7	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q14.mp3	static/audio/listening/W01D48/q14.mp3	99308	824D61EC23D2E68D3DFB2A5C7843EC89ED49396C0FC5530B713FDB81EDC163B4	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q15.mp3	static/audio/listening/W01D48/q15.mp3	88748	4B3C42382A3F442202EB18FDB7DADCBC3A087636DDC2734860335D57EA62166F	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D48\q16.mp3	static/audio/listening/W01D48/q16.mp3	139244	2DF39F92193A338D7192EC751EF9B2076A11FCCC15EDD0AA92FBA7C0D9BE320A	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\hello.mp3	static/audio/listening/W01D49/hello.mp3	45740	64C8D1A14373FAD9B068C3AD49AC80290741EE62EFACA2702139B3D426D7DBFF	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\p01.mp3	static/audio/listening/W01D49/p01.mp3	147884	3BEB7FE1F9C928222118AE417635DF639D18A544F9147EB70356C62E2307FCE2	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q01.mp3	static/audio/listening/W01D49/q01.mp3	16172	3BDE70DB622F1FDDE89F8B5B63B12973C0B8F8DE7D99588E30A42BD3C4D15E21	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q02.mp3	static/audio/listening/W01D49/q02.mp3	14828	7420A1E50C50762BA9F6CA1ACA932C4D1AC2FD98B34157EC530A11D8309A93C2	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q03.mp3	static/audio/listening/W01D49/q03.mp3	17516	6A581D817865FEA1BCDA86DA5AC9C0F21DE07B31118943047DAB6E1DBC61269B	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q04.mp3	static/audio/listening/W01D49/q04.mp3	14828	84AEB0F50CC2BA8B83A41C37462685F77865390AE1FED326B455221D1AA3CBC4	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q05.mp3	static/audio/listening/W01D49/q05.mp3	20012	8DE149A4C39687969AB03E5C7A8F2F2F5A3311974BC2A3C80F868650E1FE1CE3	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q06.mp3	static/audio/listening/W01D49/q06.mp3	20588	4789FC674FD5921504EC8FF82316B75A427A3AFE1BD1BB0DD8A0DEE8B872A276	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q07.mp3	static/audio/listening/W01D49/q07.mp3	22508	CBDE883D6BC1035767FC286BF89CC414D54F619B57B97C535AD05F387D83428D	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q08.mp3	static/audio/listening/W01D49/q08.mp3	23084	3B77BF26E8BE1278A234466D5CBA5BFFC262C6B93CBFB73EF7D75D6D22E0A82A	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q09.mp3	static/audio/listening/W01D49/q09.mp3	17132	FECE22DBCA9D685388ACD7E4BAEE39C3B9557393AE46030F59208087520B107A	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q10.mp3	static/audio/listening/W01D49/q10.mp3	18092	5F88AB9A3F2C39EE223D589E68DA010E29A76FC08B79C7F7EA971B04C2F3108E	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q11.mp3	static/audio/listening/W01D49/q11.mp3	21356	1E679A1C2B1135ECB8E507E9378E8A884D8475F58D69E483D12987AC32D93CFD	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q12.mp3	static/audio/listening/W01D49/q12.mp3	19244	6778C63844FBCF4ABCEDE2E745D26B4EDB430CCADC0FB8A1BE6687C66704B58B	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q13.mp3	static/audio/listening/W01D49/q13.mp3	97772	27881B6A33BE810A9C6D0E33EE77FEF7163964285FC9448EE51961A3634DA058	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q14.mp3	static/audio/listening/W01D49/q14.mp3	75308	3EC9EF40448EA6521C1EDF57191E1CA30E7585F154D159C8B4DF885D0E782B21	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q15.mp3	static/audio/listening/W01D49/q15.mp3	98348	989BD1E9982516C4C5C5B328E340DE5FD9499D26997CF9B6EACEBC4968E644CD	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D49\q16.mp3	static/audio/listening/W01D49/q16.mp3	92204	E7DEA04BEB6C9CAB307F1D9CEB50C5CDFD1E150DC15A74EF82340CB6F6D325DF	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\hello.mp3	static/audio/listening/W01D50/hello.mp3	45740	64C8D1A14373FAD9B068C3AD49AC80290741EE62EFACA2702139B3D426D7DBFF	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\p01.mp3	static/audio/listening/W01D50/p01.mp3	158636	BB206F0E79266E21CE9A9E9F4DE53951358736A15DA711532EA5D24271E7BAF6	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q01.mp3	static/audio/listening/W01D50/q01.mp3	15020	12B7A2B5019CAC7B701DEEF45BBC64A157903BE480B9C346A9504C10ED326680	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q02.mp3	static/audio/listening/W01D50/q02.mp3	14828	1CF1BAAFBC705044A38D4A17E1C80217C3C159F701E2C52AE083C45EE0CBB386	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q03.mp3	static/audio/listening/W01D50/q03.mp3	16172	3931B5FD3136C48514A5640751422D3022930D48D30FC4801CEB74FA7F06D1D2	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q04.mp3	static/audio/listening/W01D50/q04.mp3	14828	9D87B30EB0D0E2049373104E5264E0C6F9800C0F22A7EE88C6CC41B1D898130C	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q05.mp3	static/audio/listening/W01D50/q05.mp3	21740	C452B32EB4B021B69C1E2B8DCF57E676C5058E17DF9A61E4EAC6576E21467876	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q06.mp3	static/audio/listening/W01D50/q06.mp3	20396	37F38AC2B619CC9437F45ED4F4118FE14BEC819C937C0018CA72E4B4D074D408	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q07.mp3	static/audio/listening/W01D50/q07.mp3	24620	4CB595308E7926D69E64B03E6099A0174E5BA8DDE2D48E38872DC92FC14B457F	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q08.mp3	static/audio/listening/W01D50/q08.mp3	27500	42CC20DB086FB064430E8ED0A8CB2E5AC975756F38C1185131A1C7FA63520C95	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q09.mp3	static/audio/listening/W01D50/q09.mp3	21356	42F6C7DB5D7F0B1240755F507D9CBB73AC06D33BC4514668DBE7929AFFF4920C	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q10.mp3	static/audio/listening/W01D50/q10.mp3	21740	E57293EDC35B83D18317217080835692C33503053A6852212957870FB7C67921	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q11.mp3	static/audio/listening/W01D50/q11.mp3	22700	06DBFEF6448A06ADD9385F191CBF8F6E7762A86E1FD4A62DFAD400ACCFCC0F2D	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q12.mp3	static/audio/listening/W01D50/q12.mp3	22892	5BF88B054D0CAE070B98DF52A644B82DF817B7B0BC880B011BE55FC7D4E1D3EC	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q13.mp3	static/audio/listening/W01D50/q13.mp3	93356	92F4E8ED3E1F697177FB94C5E1FA80EB5193EC9A2AA648944061F8C8AF331ACB	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q14.mp3	static/audio/listening/W01D50/q14.mp3	85100	D0BFB19497367B3E8E38DAD7E14942DF48592A1E18043D57A28FA45E2DAA6D88	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q15.mp3	static/audio/listening/W01D50/q15.mp3	82796	C0D55E4F2693D6C07C4B987A0A2E83FAEAC9273E8F30151184D3938543F0CC18	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\W01D50\q16.mp3	static/audio/listening/W01D50/q16.mp3	105836	1DD2C4C11BCC116278D0134EC6D65CEA1E4E61E1F4B78F56BDB2B968610FD39D	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\003a4bc717c4e58a.mp3	static/audio/listening/fragments/003a4bc717c4e58a.mp3	24768	AFB34821BA9FA054FE1E1A70B62F6631BF5F209E36D4CCE627566506B50E60A6	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\008d044a6e3cdeb8.mp3	static/audio/listening/fragments/008d044a6e3cdeb8.mp3	10656	40312EF77BD6915B09BEE17201DDF5E64F625AD307EC9D75EB4B514E62790A87	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\02ce0c498d301849.mp3	static/audio/listening/fragments/02ce0c498d301849.mp3	19296	B7D225821F543AA59C3CBC5BE1EADBB4AF56D9E3DB26ACB2E04A6E57DE369C28	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\030243e2f9b2136f.mp3	static/audio/listening/fragments/030243e2f9b2136f.mp3	15840	2EFF04224293D192DA059E6570A0BB6EF994FF05768F89E53AE4C4D426E49DB3	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\039e68319f251459.mp3	static/audio/listening/fragments/039e68319f251459.mp3	23904	8654D7FF6F46AE96E9F22BBE2751523D881A13FF831C44F1E59107C2369134A6	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\03c6e1abd8e18c73.mp3	static/audio/listening/fragments/03c6e1abd8e18c73.mp3	14976	7BAC96198AE6BE93A0008C1F384D298F0E848A0DC8B1057F83C9B356B892F453	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\03f22a693c2f6aec.mp3	static/audio/listening/fragments/03f22a693c2f6aec.mp3	77184	19798A66A37B9CE6A405D80477BBE46A9EF5342E5C34F5A233DD34FED0E1B049	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\0466ecb59ee51160.mp3	static/audio/listening/fragments/0466ecb59ee51160.mp3	27072	9594C6F13E734CA5354E97342CBA0E7AC67A66A279777632E051C6D7B72A361F	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\0711e482daae44a3.mp3	static/audio/listening/fragments/0711e482daae44a3.mp3	10800	D9300693922C6F1DD2348DC8329ECA0FE196ED35E97221A39123AEB1FC67642E	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\082ca7a68435956e.mp3	static/audio/listening/fragments/082ca7a68435956e.mp3	21312	65A938E19E77E4543256B877EB2189AF6AF6D0D12A92FD5DA135AF89265A6C15	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\09ab844a7db24b4d.mp3	static/audio/listening/fragments/09ab844a7db24b4d.mp3	118512	CAA08AA32C1A2DEF3709CE3C01D45D0981B486BE7AA60082994915B281E860B1	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\09e7f0633d83532e.mp3	static/audio/listening/fragments/09e7f0633d83532e.mp3	16416	0086D0872430113210ADBFB080D30657E1E43485814C4F62945CBC32FDCD382D	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\0bd92a18251c7abf.mp3	static/audio/listening/fragments/0bd92a18251c7abf.mp3	19440	38BDF588DF8AFE2C32C7191F0A6712777B9B495AF9FD9BE914A222667AA592F3	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\0c469de14c2bd592.mp3	static/audio/listening/fragments/0c469de14c2bd592.mp3	19872	8B5AA1F982FFB5444204207894666539A4AE14AA01A969A520223D456BF112F0	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\0de86f8b190ed076.mp3	static/audio/listening/fragments/0de86f8b190ed076.mp3	10656	9B26024F80C5BD3A27CA63D3091BD2D317A3CE744B9006138AE9494D5EFF30A3	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\0f3a48f629014f15.mp3	static/audio/listening/fragments/0f3a48f629014f15.mp3	19152	9171657D3E63B52A3377185C784AA4CB897780087429153D5E58EF2A436E09FE	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\0f6ff795e9658f19.mp3	static/audio/listening/fragments/0f6ff795e9658f19.mp3	23328	2D9385C10C8228099B78AECE17E709D6077B5D8029AD4B3199610010857F3C7A	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\100a3940f8b24274.mp3	static/audio/listening/fragments/100a3940f8b24274.mp3	12960	41454864882236DA4CB73A692C17E8CE1E5C715A0F709C24A91F968670BC2AF7	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1050e8eda924159a.mp3	static/audio/listening/fragments/1050e8eda924159a.mp3	24768	1DF26868568758E15D37CF6BB2D6A0E348052D585D274E6704F52B547A5B0986	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\10b05944b967a5b0.mp3	static/audio/listening/fragments/10b05944b967a5b0.mp3	15552	E97237D8C511AB37F9A8FE4CAE4B349F50885BCF8E1251165EB88A12EF863BEF	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\120ced5d0ddded7a.mp3	static/audio/listening/fragments/120ced5d0ddded7a.mp3	15408	C49AD90B41B6CBEDFF0F9FA7A235BAB371813853C3FCC164208F22EA1837B42C	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\147c1ede2af2b3be.mp3	static/audio/listening/fragments/147c1ede2af2b3be.mp3	12240	EC61155E9B0F8B040A341713E84A8F3E0297DE218703582AAE44239E84E85966	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\14aa678844d91ab0.mp3	static/audio/listening/fragments/14aa678844d91ab0.mp3	10656	D44378F80678167D657A6EDDE8084AF713740F89A37361A933AF6FAD5C830373	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1555d532ac9a781b.mp3	static/audio/listening/fragments/1555d532ac9a781b.mp3	19728	D73F5C6649EEDDDF5A24684F7BAE1D499CFBDE8ECA7D0FFE01996622E9C1B3BC	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\164de1a949626df0.mp3	static/audio/listening/fragments/164de1a949626df0.mp3	15552	28B9783F4E3BB225BEF7607ABD3447A098C5B8CF17B119ACC56D3FCD7D057B5B	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\16c12871b1e137a2.mp3	static/audio/listening/fragments/16c12871b1e137a2.mp3	14832	F67445D201D72682A8F5F0ED8216C0D4F6C8985B531A15870CAF28DDB609BD79	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\17ae0c6fb6f8e3f6.mp3	static/audio/listening/fragments/17ae0c6fb6f8e3f6.mp3	24336	535B74EB87935C24E35C39992764EB1B1851C0FBE3304846F61632FDD290B199	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\18e7f28be2751528.mp3	static/audio/listening/fragments/18e7f28be2751528.mp3	20592	A5396440403B7997097EF3E70E667712C3BB7497938D6050DBB00C1EC66C2225	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1962399f215fe267.mp3	static/audio/listening/fragments/1962399f215fe267.mp3	24480	2E9F788111EAE0BFDF3576E04C1BF2F5B5EE41F60578C04E302276659A4D6445	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1c3f56f03bbbd882.mp3	static/audio/listening/fragments/1c3f56f03bbbd882.mp3	14400	E6D4B1321E7ACEA33C702080C568D5FCB4E108244DE0D58D32FCD0D5961F4B97	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1cc5d9ba41a89288.mp3	static/audio/listening/fragments/1cc5d9ba41a89288.mp3	10656	D19F222897E6452701FB9DC33373DBAFB9C5FC83A26298AC25D95E7537C63390	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1cc875aeb447f532.mp3	static/audio/listening/fragments/1cc875aeb447f532.mp3	15552	FB8F4A5A70D71913FF9FDC35A6E8F549C50B4343DEF4B87B07FDB93E3985B178	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1d4e11d5098b4b41.mp3	static/audio/listening/fragments/1d4e11d5098b4b41.mp3	22032	7F3C840786D6EC8F13765E5EDA8650B76EF9A642FE65D837728B4D1A3C73E7C7	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1d597fb616209c52.mp3	static/audio/listening/fragments/1d597fb616209c52.mp3	22176	EDA4159DE8A7F8550F77BE002E0AE05164C34E5B1153324F800CB6FD9CE0C288	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1d65ceb0cde55ba6.mp3	static/audio/listening/fragments/1d65ceb0cde55ba6.mp3	13968	926D51E7BDCE0479484EFA7D3AAACE232CECADA20C1F3AC312CC1FF25585F836	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1de8aac121af4921.mp3	static/audio/listening/fragments/1de8aac121af4921.mp3	15552	F63F45E70F36099EB224E4F71A45E2B74FF224B3F0A934A2939C1E3B964697F9	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1e8b03274d4f2c8a.mp3	static/audio/listening/fragments/1e8b03274d4f2c8a.mp3	27936	189664DA2E6FA5302AA3929AD4248029E1CDA4FE5E39AF4B7922053C664A686F	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1e8e000611306f9c.mp3	static/audio/listening/fragments/1e8e000611306f9c.mp3	20592	E9152DB4C30ADD016AA349404BCE7C858915984B7BC4D7F8812311B55396DE19	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1e94045eee2744e3.mp3	static/audio/listening/fragments/1e94045eee2744e3.mp3	27792	1013EA8D1C8014FD3A69792A777A8733E3AB458BA23C85F3F82972BB066A3376	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\1fc57a9ac82a6a68.mp3	static/audio/listening/fragments/1fc57a9ac82a6a68.mp3	91584	043D7E20EA9223402786EE7FF3109509B6FC7AE4A572CBCAD73B8AB88F95ADD3	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\200761383e7a65b9.mp3	static/audio/listening/fragments/200761383e7a65b9.mp3	19152	8FDD080A288091690B963D3F41214208455A85B38AB7428F925662269ED81D50	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\209bac1675bd135b.mp3	static/audio/listening/fragments/209bac1675bd135b.mp3	12672	F06D454321757D52471950679F90E2327535530CFDF0CFF36FABC2D2F81AACE3	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\20be3a76230bbcaa.mp3	static/audio/listening/fragments/20be3a76230bbcaa.mp3	12672	32D6DB4B05D4DD07664FA5EACF473F19EE74A1B8F4A36D4C50D67C6956313DF6	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\212f5b7f1e7e732a.mp3	static/audio/listening/fragments/212f5b7f1e7e732a.mp3	10656	4F739708DBCA0F7F23A4A3F76FA500206000F9FF1B4B5CA140E2D1E60DD34BEE	exact_copy
source_tracked	D:\project_antigravity\education_english\听力部分\sherlock-missions\static\audio\listening\fragments\218e026a29a3a06b.mp3	static/audio/listening/fragments/218e026a29a3a06b.mp3	15840	047E0BCF9DBBE39BDF0D8B0D4ACA5387D82620B96B6E6DA95CD6F03E3B8D2C11	exact_copy
